service_id,date,exception_type
chouette:TimeTable:ec3ab4ca-5e9b-4fa9-8ca5-dd754fb6b8b9:LOC,20240208,1
chouette:TimeTable:ec3ab4ca-5e9b-4fa9-8ca5-dd754fb6b8b9:LOC,20240209,1
chouette:TimeTable:ec3ab4ca-5e9b-4fa9-8ca5-dd754fb6b8b9:LOC,20240212,1
chouette:TimeTable:ec3ab4ca-5e9b-4fa9-8ca5-dd754fb6b8b9:LOC,20240213,1
chouette:TimeTable:ec3ab4ca-5e9b-4fa9-8ca5-dd754fb6b8b9:LOC,20240215,1
chouette:TimeTable:ec3ab4ca-5e9b-4fa9-8ca5-dd754fb6b8b9:LOC,20240216,1
chouette:TimeTable:ec3ab4ca-5e9b-4fa9-8ca5-dd754fb6b8b9:LOC,20240219,1
chouette:TimeTable:ec3ab4ca-5e9b-4fa9-8ca5-dd754fb6b8b9:LOC,20240220,1
chouette:TimeTable:ec3ab4ca-5e9b-4fa9-8ca5-dd754fb6b8b9:LOC,20240222,1
chouette:TimeTable:ec3ab4ca-5e9b-4fa9-8ca5-dd754fb6b8b9:LOC,20240223,1
chouette:TimeTable:f1e08661-1479-4718-b264-05bedf1c1816:LOC,20231129,1
chouette:TimeTable:f1e08661-1479-4718-b264-05bedf1c1816:LOC,20231206,1
chouette:TimeTable:f1e08661-1479-4718-b264-05bedf1c1816:LOC,20231213,1
chouette:TimeTable:f1e08661-1479-4718-b264-05bedf1c1816:LOC,20231220,1
chouette:TimeTable:f1e08661-1479-4718-b264-05bedf1c1816:LOC,20240110,1
chouette:TimeTable:f1e08661-1479-4718-b264-05bedf1c1816:LOC,20240117,1
chouette:TimeTable:f1e08661-1479-4718-b264-05bedf1c1816:LOC,20240124,1
chouette:TimeTable:f1e08661-1479-4718-b264-05bedf1c1816:LOC,20240131,1
chouette:TimeTable:f1e08661-1479-4718-b264-05bedf1c1816:LOC,20240207,1
chouette:TimeTable:f1e08661-1479-4718-b264-05bedf1c1816:LOC,20240214,1
chouette:TimeTable:f1e08661-1479-4718-b264-05bedf1c1816:LOC,20240221,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231127,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231128,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231129,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231130,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231201,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231204,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231205,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231206,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231207,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231208,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231211,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231212,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231213,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231214,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231215,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231218,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231219,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231220,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231221,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20231222,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240108,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240109,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240110,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240111,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240112,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240115,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240116,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240117,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240118,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240119,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240122,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240123,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240124,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240125,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240126,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240129,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240130,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240131,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240201,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240202,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240205,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240206,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240207,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240208,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240209,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240212,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240213,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240214,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240215,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240216,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240219,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240220,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240221,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240222,1
chouette:TimeTable:fd903008-5176-48ff-b3df-9929ce64bded:LOC,20240223,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20231127,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20231128,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20231130,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20231201,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20231204,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20231205,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20231207,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20231208,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20231211,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20231212,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20231214,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20231215,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20231218,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20231219,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20231221,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20231222,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240108,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240109,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240111,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240112,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240115,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240116,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240118,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240119,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240122,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240123,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240125,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240126,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240129,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240130,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240201,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240202,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240205,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240206,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240208,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240209,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240212,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240213,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240215,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240216,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240219,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240220,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240222,1
chouette:TimeTable:c0e7fbe7-cce8-42d5-b2b5-a0a2acd54d52:LOC,20240223,1
chouette:TimeTable:4c60ea85-31cd-4bb4-87ce-4ed2549bed12:LOC,20231129,1
chouette:TimeTable:4c60ea85-31cd-4bb4-87ce-4ed2549bed12:LOC,20231206,1
chouette:TimeTable:4c60ea85-31cd-4bb4-87ce-4ed2549bed12:LOC,20231213,1
chouette:TimeTable:4c60ea85-31cd-4bb4-87ce-4ed2549bed12:LOC,20231220,1
chouette:TimeTable:4c60ea85-31cd-4bb4-87ce-4ed2549bed12:LOC,20240110,1
chouette:TimeTable:4c60ea85-31cd-4bb4-87ce-4ed2549bed12:LOC,20240117,1
chouette:TimeTable:4c60ea85-31cd-4bb4-87ce-4ed2549bed12:LOC,20240124,1
chouette:TimeTable:4c60ea85-31cd-4bb4-87ce-4ed2549bed12:LOC,20240131,1
chouette:TimeTable:4c60ea85-31cd-4bb4-87ce-4ed2549bed12:LOC,20240207,1
chouette:TimeTable:4c60ea85-31cd-4bb4-87ce-4ed2549bed12:LOC,20240214,1
chouette:TimeTable:4c60ea85-31cd-4bb4-87ce-4ed2549bed12:LOC,20240221,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231127,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231128,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231129,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231130,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231201,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231204,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231205,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231206,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231207,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231208,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231211,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231212,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231213,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231214,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231215,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231218,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231219,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231220,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231221,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20231222,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240108,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240109,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240110,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240111,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240112,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240115,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240116,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240117,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240118,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240119,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240122,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240123,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240124,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240125,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240126,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240129,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240130,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240131,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240201,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240202,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240205,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240206,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240207,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240208,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240209,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240212,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240213,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240214,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240215,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240216,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240219,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240220,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240221,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240222,1
chouette:TimeTable:d7f4d83b-2a86-4d7e-a509-ec269ea96da5:LOC,20240223,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20231127,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20231128,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20231130,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20231201,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20231204,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20231205,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20231207,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20231208,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20231211,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20231212,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20231214,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20231215,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20231218,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20231219,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20231221,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20231222,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240108,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240109,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240111,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240112,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240115,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240116,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240118,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240119,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240122,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240123,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240125,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240126,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240129,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240130,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240201,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240202,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240205,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240206,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240208,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240209,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240212,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240213,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240215,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240216,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240219,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240220,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240222,1
chouette:TimeTable:f8803a34-7d15-4ea0-ba47-bd86b3e68509:LOC,20240223,1
chouette:TimeTable:99717852-bb59-4a94-aa3f-74fbca70a47e:LOC,20231129,1
chouette:TimeTable:99717852-bb59-4a94-aa3f-74fbca70a47e:LOC,20231206,1
chouette:TimeTable:99717852-bb59-4a94-aa3f-74fbca70a47e:LOC,20231213,1
chouette:TimeTable:99717852-bb59-4a94-aa3f-74fbca70a47e:LOC,20231220,1
chouette:TimeTable:99717852-bb59-4a94-aa3f-74fbca70a47e:LOC,20240110,1
chouette:TimeTable:99717852-bb59-4a94-aa3f-74fbca70a47e:LOC,20240117,1
chouette:TimeTable:99717852-bb59-4a94-aa3f-74fbca70a47e:LOC,20240124,1
chouette:TimeTable:99717852-bb59-4a94-aa3f-74fbca70a47e:LOC,20240131,1
chouette:TimeTable:99717852-bb59-4a94-aa3f-74fbca70a47e:LOC,20240207,1
chouette:TimeTable:99717852-bb59-4a94-aa3f-74fbca70a47e:LOC,20240214,1
chouette:TimeTable:99717852-bb59-4a94-aa3f-74fbca70a47e:LOC,20240221,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231127,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231128,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231129,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231130,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231201,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231204,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231205,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231206,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231207,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231208,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231211,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231212,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231213,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231214,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231215,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231218,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231219,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231220,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231221,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20231222,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240108,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240109,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240110,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240111,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240112,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240115,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240116,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240117,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240118,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240119,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240122,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240123,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240124,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240125,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240126,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240129,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240130,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240131,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240201,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240202,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240205,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240206,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240207,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240208,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240209,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240212,1
chouette:TimeTable:7a84f13e-6c6b-46dc-89ea-d64cae8dfda9:LOC,20240213,1
